Kegg_Module,Fullname,path,Level1,Level2,module_type
M00890,"M00890 Roseoflavin biosynthesis, FMN => roseoflavin [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Nucleotide metabolism,pathway
M00890,"M00890 Roseoflavin biosynthesis, FMN => roseoflavin [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Amino acid metabolism,pathway
M00890,"M00890 Roseoflavin biosynthesis, FMN => roseoflavin [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Glycan metabolism,pathway
M00890,"M00890 Roseoflavin biosynthesis, FMN => roseoflavin [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Metabolism of cofactors and vitamins,pathway
M00890,"M00890 Roseoflavin biosynthesis, FMN => roseoflavin [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Biosynthesis of terpenoids and polyketides,pathway
M00890,"M00890 Roseoflavin biosynthesis, FMN => roseoflavin [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Biosynthesis of other secondary metabolites,pathway
M00890,"M00890 Roseoflavin biosynthesis, FMN => roseoflavin [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Xenobiotics biodegradation,pathway
M00891,"M00891 Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Carbohydrate metabolism,pathway
M00891,"M00891 Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Energy metabolism,pathway
M00891,"M00891 Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Lipid metabolism,pathway
M00891,"M00891 Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Nucleotide metabolism,pathway
M00891,"M00891 Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Amino acid metabolism,pathway
M00891,"M00891 Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Glycan metabolism,pathway
M00891,"M00891 Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Metabolism of cofactors and vitamins,pathway
M00891,"M00891 Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Biosynthesis of terpenoids and polyketides,pathway
M00891,"M00891 Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Biosynthesis of other secondary metabolites,pathway
M00891,"M00891 Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Xenobiotics biodegradation,pathway
M00892,"M00892 UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Carbohydrate metabolism,pathway
M00892,"M00892 UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Energy metabolism,pathway
M00892,"M00892 UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Lipid metabolism,pathway
M00892,"M00892 UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Nucleotide metabolism,pathway
M00892,"M00892 UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Amino acid metabolism,pathway
M00892,"M00892 UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Glycan metabolism,pathway
M00892,"M00892 UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Metabolism of cofactors and vitamins,pathway
M00892,"M00892 UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00892,"M00892 UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Biosynthesis of other secondary metabolites,pathway
M00892,"M00892 UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Xenobiotics biodegradation,pathway
M00893,"M00893 Lovastatin biosynthesis, malonyl-CoA => lovastatin acid [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of other fungal compounds,Carbohydrate metabolism,pathway
M00893,"M00893 Lovastatin biosynthesis, malonyl-CoA => lovastatin acid [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of other fungal compounds,Energy metabolism,pathway
M00893,"M00893 Lovastatin biosynthesis, malonyl-CoA => lovastatin acid [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of other fungal compounds,Lipid metabolism,pathway
M00893,"M00893 Lovastatin biosynthesis, malonyl-CoA => lovastatin acid [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of other fungal compounds,Nucleotide metabolism,pathway
M00893,"M00893 Lovastatin biosynthesis, malonyl-CoA => lovastatin acid [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of other fungal compounds,Amino acid metabolism,pathway
M00893,"M00893 Lovastatin biosynthesis, malonyl-CoA => lovastatin acid [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of other fungal compounds,Glycan metabolism,pathway
M00893,"M00893 Lovastatin biosynthesis, malonyl-CoA => lovastatin acid [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of other fungal compounds,Metabolism of cofactors and vitamins,pathway
M00893,"M00893 Lovastatin biosynthesis, malonyl-CoA => lovastatin acid [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of other fungal compounds,Biosynthesis of terpenoids and polyketides,pathway
M00893,"M00893 Lovastatin biosynthesis, malonyl-CoA => lovastatin acid [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of other fungal compounds,Biosynthesis of other secondary metabolites,pathway
M00893,"M00893 Lovastatin biosynthesis, malonyl-CoA => lovastatin acid [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of other fungal compounds,Xenobiotics biodegradation,pathway
M00894,"M00894 Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Carbohydrate metabolism,pathway
M00894,"M00894 Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Energy metabolism,pathway
M00894,"M00894 Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Lipid metabolism,pathway
M00894,"M00894 Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Nucleotide metabolism,pathway
M00894,"M00894 Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Amino acid metabolism,pathway
M00894,"M00894 Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Glycan metabolism,pathway
M00894,"M00894 Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Metabolism of cofactors and vitamins,pathway
M00894,"M00894 Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Biosynthesis of terpenoids and polyketides,pathway
M00894,"M00894 Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Biosynthesis of other secondary metabolites,pathway
M00894,"M00894 Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Xenobiotics biodegradation,pathway
M00895,"M00895 Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Carbohydrate metabolism,pathway
M00895,"M00895 Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00895,"M00895 Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00895,"M00895 Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00895,"M00895 Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00895,"M00895 Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00895,"M00895 Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00895,"M00895 Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00895,"M00895 Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00895,"M00895 Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
M00896,"M00896 Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Carbohydrate metabolism,pathway
M00896,"M00896 Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00896,"M00896 Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00896,"M00896 Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00896,"M00896 Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00896,"M00896 Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00896,"M00896 Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00896,"M00896 Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00896,"M00896 Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00896,"M00896 Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
M00897,"M00897 Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Carbohydrate metabolism,pathway
M00897,"M00897 Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00897,"M00897 Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00897,"M00897 Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00897,"M00897 Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00897,"M00897 Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00897,"M00897 Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00897,"M00897 Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00897,"M00897 Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00897,"M00897 Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
M00898,"M00898 Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Carbohydrate metabolism,pathway
M00898,"M00898 Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00898,"M00898 Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00898,"M00898 Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00898,"M00898 Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00898,"M00898 Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00898,"M00898 Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00898,"M00898 Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00898,"M00898 Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00898,"M00898 Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP [PATH:map00730map01240map01100]",map00730map01240map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
M00899,"M00899 Thiamine salvage pathway, HMP/HET => TMP [PATH:map00730map01100]",map00730map01100,Cofactor and vitamin metabolism,Carbohydrate metabolism,pathway
M00899,"M00899 Thiamine salvage pathway, HMP/HET => TMP [PATH:map00730map01100]",map00730map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00899,"M00899 Thiamine salvage pathway, HMP/HET => TMP [PATH:map00730map01100]",map00730map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00899,"M00899 Thiamine salvage pathway, HMP/HET => TMP [PATH:map00730map01100]",map00730map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00899,"M00899 Thiamine salvage pathway, HMP/HET => TMP [PATH:map00730map01100]",map00730map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00899,"M00899 Thiamine salvage pathway, HMP/HET => TMP [PATH:map00730map01100]",map00730map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00899,"M00899 Thiamine salvage pathway, HMP/HET => TMP [PATH:map00730map01100]",map00730map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00899,"M00899 Thiamine salvage pathway, HMP/HET => TMP [PATH:map00730map01100]",map00730map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00899,"M00899 Thiamine salvage pathway, HMP/HET => TMP [PATH:map00730map01100]",map00730map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00899,"M00899 Thiamine salvage pathway, HMP/HET => TMP [PATH:map00730map01100]",map00730map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
M00900,"M00900 Cronin biosynthesis, zeaxanthin => crocin [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Carbohydrate metabolism,pathway
M00900,"M00900 Cronin biosynthesis, zeaxanthin => crocin [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Energy metabolism,pathway
M00900,"M00900 Cronin biosynthesis, zeaxanthin => crocin [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Lipid metabolism,pathway
M00900,"M00900 Cronin biosynthesis, zeaxanthin => crocin [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Nucleotide metabolism,pathway
M00900,"M00900 Cronin biosynthesis, zeaxanthin => crocin [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Amino acid metabolism,pathway
M00900,"M00900 Cronin biosynthesis, zeaxanthin => crocin [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Glycan metabolism,pathway
M00900,"M00900 Cronin biosynthesis, zeaxanthin => crocin [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Metabolism of cofactors and vitamins,pathway
M00900,"M00900 Cronin biosynthesis, zeaxanthin => crocin [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Biosynthesis of terpenoids and polyketides,pathway
M00900,"M00900 Cronin biosynthesis, zeaxanthin => crocin [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Biosynthesis of other secondary metabolites,pathway
M00900,"M00900 Cronin biosynthesis, zeaxanthin => crocin [PATH:map00999map01100map01110]",map00999map01100map01110,Biosynthesis of phytochemical compounds,Xenobiotics biodegradation,pathway
M00901,"M00901 Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Carbohydrate metabolism,pathway
M00901,"M00901 Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Energy metabolism,pathway
M00901,"M00901 Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Lipid metabolism,pathway
M00901,"M00901 Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Nucleotide metabolism,pathway
M00901,"M00901 Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Amino acid metabolism,pathway
M00901,"M00901 Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Glycan metabolism,pathway
M00901,"M00901 Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Metabolism of cofactors and vitamins,pathway
M00901,"M00901 Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Biosynthesis of terpenoids and polyketides,pathway
M00901,"M00901 Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Biosynthesis of other secondary metabolites,pathway
M00901,"M00901 Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other fungal compounds,Xenobiotics biodegradation,pathway
M00902,"M00902 Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of phytochemical compounds,Carbohydrate metabolism,pathway
M00902,"M00902 Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of phytochemical compounds,Energy metabolism,pathway
M00902,"M00902 Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of phytochemical compounds,Lipid metabolism,pathway
M00902,"M00902 Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of phytochemical compounds,Nucleotide metabolism,pathway
M00902,"M00902 Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of phytochemical compounds,Amino acid metabolism,pathway
M00902,"M00902 Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of phytochemical compounds,Glycan metabolism,pathway
M00902,"M00902 Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of phytochemical compounds,Metabolism of cofactors and vitamins,pathway
M00902,"M00902 Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of phytochemical compounds,Biosynthesis of terpenoids and polyketides,pathway
M00902,"M00902 Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of phytochemical compounds,Biosynthesis of other secondary metabolites,pathway
M00902,"M00902 Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of phytochemical compounds,Xenobiotics biodegradation,pathway
M00903,"M00903 Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other antibiotics,Carbohydrate metabolism,pathway
M00903,"M00903 Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other antibiotics,Energy metabolism,pathway
M00903,"M00903 Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other antibiotics,Lipid metabolism,pathway
M00903,"M00903 Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other antibiotics,Nucleotide metabolism,pathway
M00903,"M00903 Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other antibiotics,Amino acid metabolism,pathway
M00903,"M00903 Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other antibiotics,Glycan metabolism,pathway
M00903,"M00903 Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other antibiotics,Metabolism of cofactors and vitamins,pathway
M00903,"M00903 Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other antibiotics,Biosynthesis of terpenoids and polyketides,pathway
M00903,"M00903 Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other antibiotics,Biosynthesis of other secondary metabolites,pathway
M00903,"M00903 Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin [PATH:map00998map01100map01110]",map00998map01100map01110,Biosynthesis of other antibiotics,Xenobiotics biodegradation,pathway
M00904,"M00904 Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Carbohydrate metabolism,pathway
M00904,"M00904 Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Energy metabolism,pathway
